UF,Sexo,Idade,Cor,Anos de Estudo,Renda
Mato Grosso,Feminino,38,Preta,6,1200
Mato Grosso,Masculino,40,Preta,12,6000
Mato Grosso,Masculino,47,Branca,16,15000
Mato Grosso,Feminino,45,Branca,16,6000
Mato Grosso,Masculino,68,Branca,16,3000
Mato Grosso,Masculino,48,Branca,16,6000
Mato Grosso,Feminino,40,Parda,1,1400
Mato Grosso,Masculino,38,Parda,16,5000
Mato Grosso,Feminino,58,Branca,16,8000
Mato Grosso,Feminino,48,Branca,16,7000
Mato Grosso,Masculino,34,Branca,1,5280
Mato Grosso,Masculino,49,Branca,16,8000
Mato Grosso,Feminino,30,Branca,16,7000
Mato Grosso,Masculino,35,Parda,16,9000
Mato Grosso,Feminino,39,Branca,16,5000
Mato Grosso,Feminino,48,Branca,16,7900
Mato Grosso,Masculino,44,Preta,16,5000
Mato Grosso,Masculino,37,Parda,16,5000
Mato Grosso,Feminino,53,Parda,16,8000
Mato Grosso,Feminino,29,Branca,16,3000
Mato Grosso,Masculino,22,Branca,15,1577
Mato Grosso,Masculino,75,Branca,16,3000
Mato Grosso,Masculino,28,Parda,16,1600
Mato Grosso,Masculino,39,Parda,9,1200
Mato Grosso,Masculino,37,Parda,12,1500
Mato Grosso,Feminino,25,Parda,9,880
Mato Grosso,Feminino,28,Branca,12,1700
Mato Grosso,Feminino,37,Parda,9,880
Mato Grosso,Masculino,55,Parda,1,1800
Mato Grosso,Feminino,37,Branca,16,3900
Mato Grosso,Feminino,62,Branca,12,200
Mato Grosso,Masculino,41,Branca,16,2364
Mato Grosso,Feminino,67,Parda,12,2364
Mato Grosso,Masculino,29,Branca,15,8000
Mato Grosso,Feminino,28,Branca,16,3900
Mato Grosso,Masculino,22,Branca,16,2500
Mato Grosso,Feminino,28,Branca,16,1600
Mato Grosso,Feminino,54,Branca,16,600
Mato Grosso,Feminino,28,Branca,16,3000
Mato Grosso,Feminino,56,Branca,5,1300
Mato Grosso,Feminino,50,Parda,5,935
Mato Grosso,Feminino,36,Preta,16,3600
Mato Grosso,Masculino,20,Branca,12,1600
Mato Grosso,Masculino,42,Amarela,12,1000
Mato Grosso,Masculino,38,Parda,13,1000
Mato Grosso,Feminino,28,Preta,1,800
Mato Grosso,Masculino,33,Parda,12,8000
Mato Grosso,Masculino,34,Parda,16,8000
Mato Grosso,Masculino,44,Preta,10,1200
Mato Grosso,Feminino,62,Parda,16,1577
Mato Grosso,Feminino,50,Branca,12,1300
Mato Grosso,Masculino,54,Branca,16,1000
Mato Grosso,Masculino,45,Branca,1,1200
Mato Grosso,Feminino,49,Parda,12,900
Mato Grosso,Masculino,58,Parda,5,2350
Mato Grosso,Feminino,59,Parda,16,2500
Mato Grosso,Feminino,43,Parda,12,1200
Mato Grosso,Masculino,49,Parda,14,1670
Mato Grosso,Masculino,36,Branca,16,1700
Mato Grosso,Feminino,38,Preta,13,1100
Mato Grosso,Masculino,58,Parda,6,788
Mato Grosso,Feminino,44,Branca,16,1340
Mato Grosso,Masculino,59,Parda,1,788
Mato Grosso,Masculino,36,Branca,12,1600
Mato Grosso,Feminino,38,Parda,12,2000
Mato Grosso,Masculino,24,Preta,12,1000
Mato Grosso,Masculino,43,Branca,9,3000
Mato Grosso,Feminino,44,Parda,13,788
Mato Grosso,Masculino,39,Preta,12,1200
Mato Grosso,Masculino,64,Parda,12,1082
Mato Grosso,Feminino,32,Parda,12,789
Mato Grosso,Feminino,53,Parda,15,700
Mato Grosso,Feminino,54,Parda,5,1000
Mato Grosso,Masculino,54,Parda,12,2000
Mato Grosso,Masculino,42,Parda,12,1200
Mato Grosso,Masculino,17,Parda,9,1100
Mato Grosso,Masculino,30,Preta,1,788
Mato Grosso,Masculino,54,Parda,1,900
Mato Grosso,Masculino,46,Parda,12,600
Mato Grosso,Masculino,26,Parda,9,788
Mato Grosso,Masculino,31,Preta,12,1300
Mato Grosso,Masculino,38,Parda,9,788
Mato Grosso,Feminino,43,Preta,9,810
Mato Grosso,Masculino,35,Parda,12,1200
Mato Grosso,Feminino,43,Branca,9,788
Mato Grosso,Masculino,36,Parda,12,1000
Mato Grosso,Masculino,37,Parda,9,1000
Mato Grosso,Masculino,52,Preta,13,900
Mato Grosso,Feminino,30,Preta,13,1600
Mato Grosso,Feminino,37,Parda,12,810
Mato Grosso,Masculino,23,Parda,12,1000
Mato Grosso,Masculino,43,Parda,9,1600
Mato Grosso,Masculino,31,Parda,12,1500
Mato Grosso,Masculino,41,Preta,12,900
Mato Grosso,Masculino,54,Branca,2,780
Mato Grosso,Masculino,45,Parda,9,910
Mato Grosso,Masculino,55,Preta,16,11000
Mato Grosso,Masculino,48,Parda,12,1250
Mato Grosso,Masculino,47,Parda,12,1500
Mato Grosso,Masculino,33,Branca,16,2500
Mato Grosso,Masculino,39,Parda,12,2000
Mato Grosso,Masculino,54,Branca,16,12000
Mato Grosso,Masculino,39,Branca,12,2000
Mato Grosso,Masculino,56,Branca,16,850
Mato Grosso,Feminino,36,Parda,13,1000
Mato Grosso,Masculino,28,Branca,12,1500
Mato Grosso,Masculino,31,Branca,12,1000
Mato Grosso,Masculino,35,Branca,16,4000
Mato Grosso,Masculino,26,Branca,14,1200
Mato Grosso,Masculino,27,Parda,12,1200
Mato Grosso,Masculino,33,Branca,13,1800
Mato Grosso,Masculino,31,Parda,13,2000
Mato Grosso,Masculino,54,Parda,13,3000
Mato Grosso,Masculino,48,Parda,11,3000
Mato Grosso,Masculino,60,Parda,9,800
Mato Grosso,Masculino,35,Branca,13,1500
Mato Grosso,Masculino,43,Parda,16,2000
Mato Grosso,Masculino,38,Parda,13,4000
Mato Grosso,Masculino,38,Preta,15,1800
Mato Grosso,Feminino,48,Branca,16,5000
Mato Grosso,Masculino,50,Parda,4,1100
Mato Grosso,Masculino,25,Parda,13,1200
Mato Grosso,Feminino,25,Branca,12,1000
Mato Grosso,Masculino,33,Parda,16,10000
Mato Grosso,Masculino,51,Preta,1,890
Mato Grosso,Feminino,25,Branca,12,900
Mato Grosso,Masculino,35,Preta,12,3200
Mato Grosso,Masculino,20,Branca,13,1200
Mato Grosso,Feminino,35,Parda,16,3000
Mato Grosso,Feminino,33,Branca,12,1100
Mato Grosso,Masculino,36,Parda,12,1800
Mato Grosso,Masculino,39,Branca,16,1800
Mato Grosso,Masculino,29,Branca,15,1500
Mato Grosso,Masculino,78,Preta,5,1000
Mato Grosso,Masculino,26,Parda,12,1000
Mato Grosso,Masculino,45,Parda,12,4000
Mato Grosso,Feminino,35,Parda,12,1700
Mato Grosso,Feminino,63,Preta,9,900
Mato Grosso,Feminino,36,Preta,12,1200
Mato Grosso,Feminino,59,Branca,5,788
Mato Grosso,Masculino,27,Branca,9,1000
Mato Grosso,Masculino,48,Parda,12,3800
Mato Grosso,Masculino,40,Parda,5,1200
Mato Grosso,Masculino,52,Parda,3,1500
Mato Grosso,Masculino,35,Branca,14,3500
Mato Grosso,Feminino,43,Parda,12,1000
Mato Grosso,Feminino,49,Parda,5,788
Mato Grosso,Masculino,25,Parda,9,850
Mato Grosso,Masculino,59,Branca,12,2500
Mato Grosso,Masculino,38,Parda,6,2500
Mato Grosso,Masculino,46,Parda,12,1500
Mato Grosso,Feminino,40,Preta,12,980
Mato Grosso,Masculino,39,Branca,9,2000
Mato Grosso,Masculino,46,Parda,9,1500
Mato Grosso,Masculino,44,Parda,12,1800
Mato Grosso,Masculino,34,Parda,13,880
Mato Grosso,Feminino,40,Preta,16,1500
Mato Grosso,Feminino,35,Parda,12,895
Mato Grosso,Feminino,38,Parda,12,1800
Mato Grosso,Masculino,46,Parda,16,2800
Mato Grosso,Masculino,40,Parda,16,2600
Mato Grosso,Feminino,25,Branca,13,800
Mato Grosso,Masculino,35,Preta,12,900
Mato Grosso,Masculino,25,Branca,9,10000
Mato Grosso,Feminino,52,Parda,13,1150
Mato Grosso,Feminino,38,Preta,13,1100
Mato Grosso,Masculino,42,Branca,9,2000
Mato Grosso,Masculino,51,Preta,1,2000
Mato Grosso,Masculino,51,Parda,13,4000
Mato Grosso,Feminino,32,Parda,16,1300
Mato Grosso,Masculino,42,Parda,13,1600
Mato Grosso,Masculino,44,Parda,1,2000
Mato Grosso,Masculino,36,Parda,9,1500
Mato Grosso,Masculino,48,Parda,1,1500
Mato Grosso,Masculino,57,Preta,1,1500
Mato Grosso,Masculino,76,Parda,1,788
Mato Grosso,Masculino,56,Parda,12,1200
Mato Grosso,Masculino,36,Parda,15,4000
Mato Grosso,Masculino,23,Branca,12,1200
Mato Grosso,Masculino,47,Branca,16,5000
Mato Grosso,Masculino,53,Branca,12,1500
Mato Grosso,Feminino,35,Parda,16,1800
Mato Grosso,Masculino,41,Parda,5,2300
Mato Grosso,Masculino,40,Parda,12,1780
Mato Grosso,Masculino,48,Parda,12,2000
Mato Grosso,Masculino,63,Parda,16,3000
Mato Grosso,Masculino,40,Branca,12,560
Mato Grosso,Masculino,67,Parda,2,650
Mato Grosso,Feminino,43,Parda,12,3500
Mato Grosso,Feminino,50,Parda,12,820
Mato Grosso,Masculino,33,Preta,14,1500
Mato Grosso,Masculino,45,Parda,12,980
Mato Grosso,Feminino,35,Parda,12,1700
Mato Grosso,Masculino,40,Parda,9,2300
Mato Grosso,Masculino,33,Preta,12,2200
Mato Grosso,Masculino,23,Parda,12,788
Mato Grosso,Masculino,44,Parda,12,1600
Mato Grosso,Masculino,60,Parda,9,1100
Mato Grosso,Masculino,48,Parda,7,2000
Mato Grosso,Feminino,62,Amarela,12,300
Mato Grosso,Feminino,66,Parda,3,788
Mato Grosso,Masculino,50,Preta,11,788
Mato Grosso,Masculino,37,Parda,3,1200
Mato Grosso,Masculino,56,Preta,5,780
Mato Grosso,Masculino,38,Parda,9,1450
Mato Grosso,Masculino,40,Preta,9,1400
Mato Grosso,Feminino,48,Parda,13,788
Mato Grosso,Masculino,40,Parda,12,2000
Mato Grosso,Masculino,41,Preta,9,1500
Mato Grosso,Feminino,54,Branca,15,1000
Mato Grosso,Masculino,21,Branca,10,850
Mato Grosso,Feminino,47,Branca,12,2500
Mato Grosso,Masculino,46,Parda,8,1200
Mato Grosso,Feminino,51,Preta,12,788
Mato Grosso,Masculino,31,Parda,12,1000
Mato Grosso,Masculino,56,Parda,8,788
Mato Grosso,Masculino,34,Branca,12,1200
Mato Grosso,Feminino,34,Parda,12,788
Mato Grosso,Masculino,51,Parda,12,1500
Mato Grosso,Feminino,28,Parda,12,860
Mato Grosso,Feminino,30,Preta,6,788
Mato Grosso,Masculino,41,Parda,6,1400
Mato Grosso,Masculino,30,Parda,12,1040
Mato Grosso,Feminino,58,Preta,1,300
Mato Grosso,Masculino,49,Preta,2,1200
Mato Grosso,Feminino,57,Parda,6,788
Mato Grosso,Masculino,50,Branca,3,1200
Mato Grosso,Masculino,28,Branca,11,2500
Mato Grosso,Masculino,51,Amarela,9,5000
Mato Grosso,Masculino,57,Parda,5,1000
Mato Grosso,Feminino,41,Parda,12,1600
Mato Grosso,Masculino,38,Parda,6,1500
Mato Grosso,Masculino,54,Preta,12,7000
Mato Grosso,Masculino,33,Parda,8,786
Mato Grosso,Masculino,31,Preta,10,1000
Mato Grosso,Feminino,38,Amarela,9,895
Mato Grosso,Masculino,32,Parda,13,3000
Mato Grosso,Feminino,32,Parda,12,1200
Mato Grosso,Masculino,32,Parda,12,1500
Mato Grosso,Masculino,40,Parda,9,9500
Mato Grosso,Masculino,34,Branca,10,1800
Mato Grosso,Masculino,41,Branca,9,3200
Mato Grosso,Masculino,52,Branca,5,890
Mato Grosso,Masculino,23,Parda,12,1200
Mato Grosso,Masculino,39,Branca,9,1250
Mato Grosso,Masculino,35,Branca,14,2000
Mato Grosso,Feminino,50,Parda,11,1300
Mato Grosso,Masculino,40,Preta,3,1400
Mato Grosso,Masculino,29,Parda,14,1400
Mato Grosso,Masculino,36,Parda,11,1500
Mato Grosso,Feminino,28,Parda,8,550
Mato Grosso,Masculino,48,Branca,16,788
Mato Grosso,Masculino,45,Branca,5,1000
Mato Grosso,Masculino,59,Branca,12,2600
Mato Grosso,Feminino,18,Parda,11,788
Mato Grosso,Masculino,69,Branca,6,1200
Mato Grosso,Masculino,39,Parda,9,2200
Mato Grosso,Masculino,31,Parda,16,1500
Mato Grosso,Masculino,41,Branca,12,2400
Mato Grosso,Feminino,31,Parda,12,960
Mato Grosso,Feminino,30,Parda,12,1100
Mato Grosso,Masculino,47,Parda,3,788
Mato Grosso,Masculino,49,Parda,3,788
Mato Grosso,Masculino,52,Parda,9,900
Mato Grosso,Masculino,46,Parda,1,788
Mato Grosso,Masculino,27,Parda,11,1200
Mato Grosso,Masculino,40,Parda,12,1800
Mato Grosso,Masculino,41,Branca,16,4200
Mato Grosso,Feminino,26,Branca,15,2200
Mato Grosso,Masculino,29,Parda,12,3500
Mato Grosso,Masculino,59,Parda,3,2000
Mato Grosso,Masculino,29,Preta,11,1500
Mato Grosso,Masculino,40,Parda,12,2200
Mato Grosso,Masculino,52,Branca,12,3000
Mato Grosso,Masculino,69,Branca,4,400
Mato Grosso,Masculino,43,Preta,1,800
Mato Grosso,Masculino,40,Parda,5,1500
Mato Grosso,Masculino,40,Parda,6,2000
Mato Grosso,Masculino,35,Branca,9,1600
Mato Grosso,Masculino,30,Parda,9,2300
Mato Grosso,Masculino,38,Parda,1,1000
Mato Grosso,Masculino,28,Parda,12,2700
Mato Grosso,Masculino,31,Parda,5,1500
Mato Grosso,Masculino,30,Parda,10,2300
Mato Grosso,Masculino,31,Branca,16,7000
Mato Grosso,Masculino,31,Preta,5,3500
Mato Grosso,Masculino,33,Branca,16,2000
Mato Grosso,Masculino,48,Parda,6,4500
Mato Grosso,Feminino,27,Preta,16,1576
Mato Grosso,Feminino,56,Branca,16,4000
Mato Grosso,Feminino,34,Branca,16,3800
Mato Grosso,Masculino,49,Parda,5,1500
Mato Grosso,Masculino,43,Parda,16,2000
Mato Grosso,Masculino,39,Parda,7,1600
Mato Grosso,Masculino,36,Parda,12,1600
Mato Grosso,Masculino,27,Parda,12,1250
Mato Grosso,Feminino,20,Parda,12,1050
Mato Grosso,Feminino,63,Parda,6,1200
Mato Grosso,Masculino,35,Branca,8,1500
Mato Grosso,Feminino,33,Branca,15,2200
Mato Grosso,Feminino,30,Branca,15,1500
Mato Grosso,Feminino,36,Parda,16,4000
Mato Grosso,Feminino,36,Preta,16,1200
Mato Grosso,Masculino,51,Branca,12,10000
Mato Grosso,Masculino,28,Parda,8,2000
Mato Grosso,Masculino,49,Parda,6,1500
Mato Grosso,Masculino,37,Branca,6,1500
Mato Grosso,Feminino,27,Branca,12,1500
Mato Grosso,Masculino,21,Parda,12,1100
Mato Grosso,Masculino,22,Parda,12,2000
Mato Grosso,Masculino,37,Branca,13,5000
Mato Grosso,Masculino,34,Parda,16,3700
Mato Grosso,Feminino,37,Parda,16,2200
Mato Grosso,Masculino,33,Parda,12,1750
Mato Grosso,Masculino,54,Parda,16,3500
Mato Grosso,Masculino,33,Branca,6,1500
Mato Grosso,Masculino,58,Branca,4,800
Mato Grosso,Masculino,25,Branca,12,500
Mato Grosso,Masculino,64,Parda,4,2000
Mato Grosso,Masculino,51,Branca,9,1500
Mato Grosso,Masculino,24,Parda,12,2200
Mato Grosso,Masculino,50,Parda,6,1200
Mato Grosso,Masculino,27,Preta,12,2600
Mato Grosso,Masculino,41,Branca,3,400
Mato Grosso,Masculino,40,Branca,1,1000
Mato Grosso,Feminino,53,Branca,6,788
Mato Grosso,Masculino,44,Branca,12,2500
Mato Grosso,Masculino,35,Branca,16,4000
Mato Grosso,Masculino,45,Branca,12,6000
Mato Grosso,Feminino,33,Branca,16,2800
Mato Grosso,Feminino,26,Branca,16,2300
Mato Grosso,Masculino,29,Branca,11,1800
Mato Grosso,Masculino,20,Branca,12,1100
Mato Grosso,Feminino,31,Branca,12,1650
Mato Grosso,Masculino,33,Branca,12,1576
Mato Grosso,Feminino,55,Branca,16,4600
Mato Grosso,Feminino,28,Parda,12,700
Mato Grosso,Feminino,33,Parda,12,1000
Mato Grosso,Feminino,45,Branca,16,1700
Mato Grosso,Feminino,52,Branca,3,2200
Mato Grosso,Masculino,53,Branca,1,1500
Mato Grosso,Masculino,37,Branca,10,8000
Mato Grosso,Masculino,20,Branca,10,2500
Mato Grosso,Masculino,79,Branca,4,1200
Mato Grosso,Masculino,64,Branca,5,2000
Mato Grosso,Masculino,27,Branca,8,2600
Mato Grosso,Feminino,33,Branca,6,230
Mato Grosso,Feminino,33,Preta,12,0
Mato Grosso,Feminino,38,Branca,11,750
Mato Grosso,Masculino,48,Parda,5,500
Mato Grosso,Masculino,21,Branca,12,1400
Mato Grosso,Masculino,41,Branca,1,2000
Mato Grosso,Feminino,40,Parda,16,3000
Mato Grosso,Feminino,39,Parda,11,788
Mato Grosso,Feminino,39,Preta,16,5000
Mato Grosso,Feminino,39,Parda,6,788
Mato Grosso,Masculino,49,Branca,6,1500
Mato Grosso,Masculino,37,Branca,5,2500
Mato Grosso,Feminino,32,Parda,7,350
Mato Grosso,Masculino,44,Parda,1,1500
Mato Grosso,Masculino,64,Parda,5,0
Mato Grosso,Feminino,34,Branca,9,800
Mato Grosso,Feminino,49,Branca,16,1300
Mato Grosso,Masculino,50,Parda,5,1300
Mato Grosso,Masculino,56,Preta,12,1100
Mato Grosso,Feminino,27,Branca,12,850
Mato Grosso,Feminino,73,Branca,6,500
Mato Grosso,Masculino,50,Parda,16,3000
Mato Grosso,Feminino,51,Parda,9,800
Mato Grosso,Masculino,43,Branca,12,4000
Mato Grosso,Masculino,48,Branca,12,4000
Mato Grosso,Masculino,54,Branca,16,4000
Mato Grosso,Feminino,57,Parda,9,2000
Mato Grosso,Masculino,51,Parda,16,2500
Mato Grosso,Masculino,61,Preta,6,2500
Mato Grosso,Feminino,51,Branca,12,1500
Mato Grosso,Feminino,37,Parda,8,1200
Mato Grosso,Masculino,40,Parda,9,2000
Mato Grosso,Masculino,52,Parda,12,2000
Mato Grosso,Masculino,39,Preta,5,1500
Mato Grosso,Masculino,48,Branca,16,12000
Mato Grosso,Masculino,43,Branca,12,2000
Mato Grosso,Feminino,45,Preta,16,1500
Mato Grosso,Masculino,42,Parda,12,7000
Mato Grosso,Masculino,61,Branca,12,2500
Mato Grosso,Masculino,48,Branca,12,4000
Mato Grosso,Feminino,56,Branca,12,800
Mato Grosso,Feminino,63,Parda,12,900
Mato Grosso,Feminino,34,Parda,5,800
Mato Grosso,Masculino,58,Branca,12,3000
Mato Grosso,Masculino,39,Parda,1,1200
Mato Grosso,Masculino,54,Parda,5,2000
Mato Grosso,Masculino,35,Branca,12,2000
Mato Grosso,Masculino,58,Parda,3,3000
Mato Grosso,Masculino,44,Branca,5,2600
Mato Grosso,Masculino,38,Branca,3,2000
Mato Grosso,Masculino,51,Branca,11,3000
Mato Grosso,Masculino,32,Branca,9,4000
Mato Grosso,Feminino,58,Branca,5,1200
Mato Grosso,Masculino,40,Preta,5,2500
Mato Grosso,Masculino,28,Parda,12,1000
Mato Grosso,Masculino,54,Branca,6,1000
Mato Grosso,Masculino,56,Branca,1,1500
Mato Grosso,Masculino,28,Parda,6,1200
Mato Grosso,Masculino,29,Branca,12,1800
Mato Grosso,Masculino,54,Parda,6,35000
Mato Grosso,Masculino,34,Branca,11,1500
Mato Grosso,Masculino,41,Branca,12,3500
Mato Grosso,Masculino,30,Parda,12,1600
Mato Grosso,Feminino,54,Branca,12,2400
Mato Grosso,Masculino,58,Branca,5,2000
Mato Grosso,Masculino,27,Branca,11,5000
Mato Grosso,Feminino,34,Parda,9,1000
Mato Grosso,Masculino,21,Parda,11,1400
Mato Grosso,Masculino,30,Preta,10,3500
Mato Grosso,Masculino,30,Parda,12,2500
Mato Grosso,Masculino,38,Branca,6,3000
Mato Grosso,Masculino,35,Branca,6,900
Mato Grosso,Masculino,35,Parda,9,800
Mato Grosso,Masculino,63,Branca,5,800
Mato Grosso,Feminino,34,Parda,9,900
Mato Grosso,Masculino,24,Preta,11,1400
Mato Grosso,Masculino,40,Branca,12,7000
Mato Grosso,Feminino,39,Parda,9,1200
Mato Grosso,Masculino,36,Branca,6,1800
Mato Grosso,Masculino,32,Parda,12,2000
Mato Grosso,Masculino,22,Parda,6,1500
Mato Grosso,Masculino,50,Branca,12,2000
Mato Grosso,Masculino,40,Branca,5,8000
Mato Grosso,Masculino,32,Branca,9,1800
Mato Grosso,Masculino,42,Amarela,5,3000
Mato Grosso,Masculino,60,Branca,4,28000
Mato Grosso,Feminino,19,Parda,12,788
Mato Grosso,Masculino,40,Parda,1,900
Mato Grosso,Masculino,55,Branca,9,2000
Mato Grosso,Masculino,39,Parda,9,4000
Mato Grosso,Masculino,31,Branca,16,7000
Mato Grosso,Masculino,47,Parda,4,1300
Mato Grosso,Masculino,30,Branca,12,1119
Mato Grosso,Feminino,44,Parda,12,1700
Mato Grosso,Masculino,39,Parda,12,1200
Mato Grosso,Masculino,36,Branca,12,970
Mato Grosso,Feminino,35,Parda,7,1179
Mato Grosso,Masculino,62,Parda,6,2500
Mato Grosso,Masculino,36,Parda,12,1800
Mato Grosso,Feminino,44,Parda,12,1000
Mato Grosso,Masculino,30,Parda,12,1100
Mato Grosso,Masculino,25,Preta,12,2000
Mato Grosso,Masculino,26,Preta,9,1084
Mato Grosso,Masculino,24,Parda,12,1177
Mato Grosso,Masculino,29,Preta,12,1800
Mato Grosso,Masculino,33,Preta,8,800
Mato Grosso,Masculino,44,Parda,12,1200
Mato Grosso,Masculino,37,Branca,7,800
Mato Grosso,Feminino,48,Preta,12,2000
Mato Grosso,Masculino,43,Parda,14,1600
Mato Grosso,Masculino,40,Preta,10,1800
Mato Grosso,Masculino,52,Parda,5,1400
Mato Grosso,Masculino,49,Preta,9,1200
Mato Grosso,Masculino,55,Parda,2,1100
Mato Grosso,Masculino,57,Preta,1,0
Mato Grosso,Masculino,37,Branca,12,5000
Mato Grosso,Masculino,51,Preta,9,800
Mato Grosso,Masculino,50,Parda,1,0
Mato Grosso,Masculino,31,Parda,9,800
Mato Grosso,Masculino,35,Parda,3,788
Mato Grosso,Masculino,30,Parda,9,600
Mato Grosso,Feminino,41,Preta,12,944
Mato Grosso,Masculino,75,Parda,1,0
Mato Grosso,Masculino,43,Parda,16,3000
Mato Grosso,Masculino,67,Parda,6,1500
Mato Grosso,Masculino,46,Parda,9,1000
Mato Grosso,Masculino,48,Parda,2,980
Mato Grosso,Masculino,52,Preta,9,0
Mato Grosso,Masculino,49,Parda,6,800
Mato Grosso,Masculino,46,Parda,11,600
Mato Grosso,Masculino,47,Parda,9,600
Mato Grosso,Masculino,36,Parda,1,1000
Mato Grosso,Masculino,53,Parda,2,500
Mato Grosso,Masculino,68,Preta,1,800
Mato Grosso,Feminino,61,Parda,1,0
Mato Grosso,Masculino,65,Parda,6,0
Mato Grosso,Masculino,47,Parda,1,0
Mato Grosso,Masculino,36,Parda,17,1000
Mato Grosso,Masculino,52,Parda,6,800
Mato Grosso,Masculino,52,Parda,12,800
Mato Grosso,Masculino,56,Parda,12,800
Mato Grosso,Masculino,53,Parda,17,900
Mato Grosso,Masculino,50,Parda,2,1800
Mato Grosso,Masculino,43,Parda,8,2000
Mato Grosso,Masculino,50,Parda,4,0
Mato Grosso,Masculino,57,Parda,4,1100
Mato Grosso,Masculino,18,Parda,9,1000
Mato Grosso,Masculino,40,Parda,1,600
Mato Grosso,Masculino,45,Parda,1,1700
Mato Grosso,Masculino,34,Parda,12,800
Mato Grosso,Feminino,57,Parda,12,600
Mato Grosso,Feminino,41,Parda,12,4000
Mato Grosso,Masculino,45,Preta,9,1500
Mato Grosso,Masculino,47,Parda,14,1200
Mato Grosso,Masculino,28,Parda,6,500
Mato Grosso,Feminino,54,Parda,7,200
Mato Grosso,Masculino,65,Parda,4,788
Mato Grosso,Feminino,47,Branca,7,788
Mato Grosso,Masculino,51,Branca,9,2200
Mato Grosso,Masculino,36,Parda,4,1000
Mato Grosso,Masculino,38,Parda,12,788
Mato Grosso,Feminino,55,Parda,3,0
Mato Grosso,Masculino,36,Branca,9,1500
Mato Grosso,Masculino,30,Parda,12,1500
Mato Grosso,Masculino,17,Branca,10,2000
Mato Grosso,Masculino,43,Branca,12,1600
Mato Grosso,Masculino,20,Branca,12,1448
Mato Grosso,Masculino,59,Parda,1,1000
Mato Grosso,Masculino,28,Branca,6,1800
Mato Grosso,Masculino,51,Branca,12,3000
Mato Grosso,Masculino,39,Branca,12,6000
Mato Grosso,Masculino,40,Parda,6,788
Mato Grosso,Masculino,27,Branca,12,1500
Mato Grosso,Masculino,23,Parda,9,1500
Mato Grosso,Masculino,38,Parda,4,1650
Mato Grosso,Masculino,30,Parda,12,2500
Mato Grosso,Masculino,26,Parda,10,1448
Mato Grosso,Masculino,46,Parda,5,2300
Mato Grosso,Masculino,40,Branca,7,788
Mato Grosso,Masculino,28,Parda,6,2000
Mato Grosso,Masculino,23,Parda,9,1600
Mato Grosso,Masculino,55,Parda,6,700
Mato Grosso,Masculino,40,Parda,4,2000
Mato Grosso,Masculino,37,Parda,8,1600
Mato Grosso,Masculino,40,Parda,5,1000
Mato Grosso,Masculino,40,Parda,3,788
Mato Grosso,Masculino,52,Branca,5,500
Mato Grosso,Masculino,49,Parda,6,500
Mato Grosso,Masculino,68,Branca,3,300
Mato Grosso,Masculino,50,Parda,5,300
Mato Grosso,Masculino,67,Parda,4,788
Mato Grosso,Masculino,47,Parda,8,788
Mato Grosso,Masculino,57,Parda,1,500
Mato Grosso,Masculino,46,Parda,4,788
Mato Grosso,Masculino,30,Parda,10,900
Mato Grosso,Masculino,55,Branca,12,1200
Mato Grosso,Masculino,24,Parda,12,2000
Mato Grosso,Masculino,46,Parda,10,1000
Mato Grosso,Masculino,42,Parda,6,1400
Mato Grosso,Masculino,27,Preta,16,3100
Mato Grosso,Masculino,26,Branca,12,1200
Mato Grosso,Masculino,28,Branca,8,1300
Mato Grosso,Masculino,37,Branca,9,400
Mato Grosso,Feminino,34,Branca,16,1700
Mato Grosso,Feminino,33,Parda,16,3200
Mato Grosso,Masculino,42,Preta,9,1500
Mato Grosso,Masculino,25,Preta,11,2500
Mato Grosso,Masculino,44,Branca,16,2000
Mato Grosso,Feminino,24,Preta,7,850
Mato Grosso,Masculino,34,Branca,9,788
Mato Grosso,Masculino,38,Branca,16,5000
Mato Grosso,Feminino,32,Parda,12,1111
Mato Grosso,Masculino,34,Parda,15,4000
Mato Grosso,Masculino,28,Branca,13,1600
Mato Grosso,Masculino,26,Parda,13,2100
Mato Grosso,Masculino,35,Parda,12,900
Mato Grosso,Masculino,41,Parda,7,1800
Mato Grosso,Masculino,33,Branca,5,1800
Mato Grosso,Masculino,35,Preta,11,3200
Mato Grosso,Masculino,31,Parda,8,2000
Mato Grosso,Masculino,76,Branca,6,5200
Mato Grosso,Feminino,35,Preta,4,1300
Mato Grosso,Masculino,46,Parda,1,2300
Mato Grosso,Masculino,46,Parda,12,1500
Mato Grosso,Masculino,22,Parda,12,1200
Mato Grosso,Masculino,26,Parda,9,1300
Mato Grosso,Masculino,21,Parda,9,1065
Mato Grosso,Masculino,46,Parda,9,1000
Mato Grosso,Masculino,36,Parda,1,1200
Mato Grosso,Masculino,30,Parda,12,2200
Mato Grosso,Masculino,29,Parda,10,1800
Mato Grosso,Masculino,46,Parda,13,1800
Mato Grosso,Masculino,49,Parda,10,3000
Mato Grosso,Masculino,55,Branca,12,1500
Mato Grosso,Masculino,27,Parda,5,1100
Mato Grosso,Feminino,43,Parda,16,800
Mato Grosso,Masculino,38,Parda,7,1200
Mato Grosso,Masculino,31,Parda,9,2400
Mato Grosso,Masculino,28,Parda,12,834
